


30/05/2023,25351.338074/2023-61,0546823/23-8,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
30/05/2023,25351.338098/2023-11,0546890/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
01/06/2023,25351.345372/2023-16,0558110/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
01/06/2023,25351.345381/2023-07,0558157/23-8,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
05/06/2023,25351.352416/2023-56,0569447/23-2,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
06/06/2023,25351.358169/2023-00,0578441/23-3,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
07/06/2023,25351.359224/2023-71,0580198/23-5,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
07/06/2023,25351.361785/2023-30,0584370/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
07/06/2023,25351.361874/2023-86,0584552/23-8,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
08/06/2023,25351.362384/2023-05,0585562/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
09/06/2023,25351.364595/2023-74,0586649/23-9,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
09/06/2023,25351.364927/2023-11,0588262/23-4,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
09/06/2023,25351.364931/2023-89,0588268/23-2,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
14/06/2023,25351.372758/2023-92,0600616/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
16/06/2023,25351.379836/2023-80,0612031/23-3,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
16/06/2023,25351.379838/2023-79,0612036/23-5,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
16/06/2023,25351.380342/2023-48,0612994/23-6,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
17/06/2023,25351.382999/2023-40,0617280/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
17/06/2023,25351.383060/2023-01,0617308/23-3,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
20/06/2023,25351.386523/2023-88,0622901/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
20/06/2023,25351.388057/2023-75,0624994/23-6,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
20/06/2023,25351.388549/2023-61,0625977/23-8,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
22/06/2023,25351.393548/2023-38,0634561/23-5,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
23/06/2023,25351.398922/2023-91,0643214/23-2,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
23/06/2023,25351.400200/2023-12,0645254/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
26/06/2023,25351.402135/2023-51,0648317/23-4,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
27/06/2023,25351.405348/2023-35,0654142/23-8,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
28/06/2023,25351.411394/2023-73,0664300/23-5,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
29/06/2023,25351.412319/2023-20,0665821/23-9,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
30/06/2023,25351.415106/2023-50,0670754/23-4,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
30/06/2023,25351.415444/2023-91,0671367/23-4,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
30/06/2023,25351.416842/2023-25,0673407/23-3,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
30/06/2023,25351.416843/2023-70,0673408/23-0,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
30/06/2023,25351.417847/2023-75,0675389/23-2,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
02/07/2023,25351.418624/2023-25,0676556/23-0,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
03/07/2023,25351.418634/2023-61,0676592/23-6,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
03/07/2023,25351.421435/2023-30,0680759/23-9,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
04/07/2023,25351.423937/2023-03,0684490/23-4,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
04/07/2023,25351.423976/2023-01,0684677/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
05/07/2023,25351.425401/2023-14,0687221/23-4,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
05/07/2023,25351.425844/2023-13,0688192/23-8,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
06/07/2023,25351.428562/2023-60,0692307/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
06/07/2023,25351.431525/2023-39,0697102/23-8,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
07/07/2023,25351.433622/2023-66,0700190/23-6,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
07/07/2023,25351.434552/2023-63,0701661/23-2,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
12/07/2023,25351.442158/2023-07,0714710/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
14/07/2023,25351.449267/2023-47,0726030/23-6,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
15/07/2023,25351.452398/2023-10,0730971/23-6,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
20/07/2023,25351.463953/2023-21,0750133/23-6,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
21/07/2023,25351.469920/2023-94,0759275/23-8,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
26/07/2023,25351.478629/2023-15,0773999/23-0,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
26/07/2023,25351.480859/2023-36,0776821/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
27/07/2023,25351.484757/2023-90,0783289/23-5,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
02/08/2023,25351.497378/2023-60,0803575/23-8,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
02/08/2023,25351.497379/2023-12,0803565/23-2,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
02/08/2023,25351.499748/2023-01,0807310/23-9,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
03/08/2023,25351.501193/2023-67,0809853/23-0,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
05/08/2023,25351.506854/2023-41,0819062/23-5,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
07/08/2023,25351.507004/2023-60,0819408/23-9,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
08/08/2023,25351.512765/2023-33,0828261/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
09/08/2023,25351.514160/2023-87,0830650/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
10/08/2023,25351.517490/2023-24,0835874/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
11/08/2023,25351.521419/2023-46,0841344/23-0,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
14/08/2023,25351.525011/2023-43,0847500/23-3,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
15/08/2023,25351.528550/2023-34,0853296/23-5,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
15/08/2023,25351.529258/2023-39,0854624/23-6,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
15/08/2023,25351.530559/2023-13,0856241/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
16/08/2023,25351.533438/2023-15,0861501/23-3,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
17/08/2023,25351.535242/2023-65,0864776/23-3,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
24/08/2023,25351.552668/2023-83,0892131/23-3,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
24/08/2023,25351.555119/2023-61,0896099/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
25/08/2023,25351.556716/2023-11,0898866/23-5,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
28/08/2023,25351.560860/2023-43,0905018/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
28/08/2023,25351.563718/2023-58,0909670/23-4,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
29/08/2023,25351.564538/2023-93,0911306/23-4,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
30/08/2023,25351.567349/2023-72,0919123/23-6,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
30/08/2023,25351.567351/2023-41,0919125/23-9,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
01/09/2023,25351.574429/2023-84,0930898/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
01/09/2023,25351.574745/2023-56,0931515/23-8,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
01/09/2023,25351.574782/2023-64,0931640/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
01/09/2023,25351.576424/2023-96,0934056/23-4,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
05/09/2023,25351.581967/2023-25,0943042/23-2,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
05/09/2023,25351.581974/2023-27,0943052/23-8,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
06/09/2023,25351.584936/2023-26,0948079/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
08/09/2023,25351.589906/2023-14,0955852/23-4,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
08/09/2023,25351.589907/2023-51,0955854/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
08/09/2023,25351.590241/2023-83,0956368/23-9,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
14/09/2023,25351.601377/2023-26,0974014/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
15/09/2023,25351.604914/2023-90,0979495/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
15/09/2023,25351.604916/2023-89,0979518/23-7,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
22/09/2023,25351.623797/2023-63,1009608/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
25/09/2023,25351.630295/2023-99,1019060/23-9,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
27/09/2023,25351.633900/2023-83,1025214/23-4,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
27/09/2023,25351.637078/2023-20,1030310/23-8,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
28/09/2023,25351.637498/2023-14,1031214/23-2,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
28/09/2023,25351.637550/2023-24,1031442/23-5,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
28/09/2023,25351.639049/2023-01,1033582/23-9,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
29/09/2023,25351.642067/2023-61,1038422/23-0,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
29/09/2023,25351.642212/2023-12,1038784/23-9,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
03/10/2023,25351.650841/2023-16,1052405/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
16/10/2023,25351.682018/2023-61,1103958/23-2,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
24/10/2023,25351.705835/2023-03,1154290/23-9,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
26/10/2023,25351.712607/2023-81,1169275/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
26/10/2023,25351.714343/2023-09,1171454/23-6,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
15/11/2023,25351.766474/2023-63,1264473/23-1,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
21/11/2023,25351.780065/2023-70,1291150/23-4,11637,CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application
