


133,23/10/2023,25991.002612/81,1143151/23-2,11722,Pós-Registro - Notificação do Processo da CADIFA
134,23/10/2023,25351.733725/2009-12,1143178/23-4,11722,Pós-Registro - Notificação do Processo da CADIFA
135,25/10/2023,25351.602773/2020-28,1163723/23-4,11722,Pós-Registro - Notificação do Processo da CADIFA
136,30/10/2023,25351.016643/0071,1187648/23-4,11722,Pós-Registro - Notificação do Processo da CADIFA
137,01/11/2023,25351.022491/2003-41,1197326/23-9,11722,Pós-Registro - Notificação do Processo da CADIFA
138,01/11/2023,25351.576640/2011-22,1199228/23-0,11722,Pós-Registro - Notificação do Processo da CADIFA
139,03/11/2023,25351.194444/2012-51,1208556/23-1,11722,Pós-Registro - Notificação do Processo da CADIFA
140,03/11/2023,25351.194444/2012-51,1208620/23-7,11722,Pós-Registro - Notificação do Processo da CADIFA
141,07/11/2023,25351.134033/2011-64,1222547/23-9,11722,Pós-Registro - Notificação do Processo da CADIFA
142,07/11/2023,25351.316283/2018-97,1223116/23-9,11722,Pós-Registro - Notificação do Processo da CADIFA
143,07/11/2023,25351.447535/2012-63,1223275/23-1,11722,Pós-Registro - Notificação do Processo da CADIFA
144,08/11/2023,25351.160931/2010-06,1229082/23-3,11722,Pós-Registro - Notificação do Processo da CADIFA
145,22/11/2023,25351.162067/2002-58,1300616/23-9,11722,Pós-Registro - Notificação do Processo da CADIFA
146,22/11/2023,25351.106762/2006-63,1300876/23-5,11722,Pós-Registro - Notificação do Processo da CADIFA
147,28/11/2023,25351.372638/2019-17,1335204/23-1,11722,Pós-Registro - Notificação do Processo da CADIFA
148,04/12/2023,25351.416544/2022-54,1368492/23-2,11722,Pós-Registro - Notificação do Processo da CADIFA
149,05/12/2023,25992.022149/72,1379421/23-3,11722,Pós-Registro - Notificação do Processo da CADIFA
150,05/12/2023,25351.868260/2016-11,1379831/23-6,11722,Pós-Registro - Notificação do Processo da CADIFA
151,12/12/2023,25351.668104/2019-04,1412785/23-7,11722,Pós-Registro - Notificação do Processo da CADIFA
152,14/12/2023,25351.326969/2011-35,1425784/23-0,11722,Pós-Registro - Notificação do Processo da CADIFA
153,15/12/2023,25351.497138/2017-17,1427780/23-8,11722,Pós-Registro - Notificação do Processo da CADIFA
154,15/12/2023,25000.013933/9522,1429208/23-4,11722,Pós-Registro - Notificação do Processo da CADIFA
155,19/12/2023,25000.015665/8916,1443587/23-0,11722,Pós-Registro - Notificação do Processo da CADIFA
156,21/12/2023,25351.099203/2006-90,1453106/23-2,11722,Pós-Registro - Notificação do Processo da CADIFA
157,27/12/2023,25351.600307/2019-74,1473465/23-6,11722,Pós-Registro - Notificação do Processo da CADIFA
158,27/12/2023,25351.600309/2019-63,1473640/23-3,11722,Pós-Registro - Notificação do Processo da CADIFA
159,27/12/2023,25351.712363/2019-51,1473687/23-0,11722,Pós-Registro - Notificação do Processo da CADIFA
160,27/12/2023,25001.017057/85,1476898/23-4,11722,Pós-Registro - Notificação do Processo da CADIFA
161,27/12/2023,25000.023367/9501,1477308/23-2,11722,Pós-Registro - Notificação do Processo da CADIFA
162,03/01/2024,25000.022333/9546,0003779/24-6,11722,Pós-Registro - Notificação do Processo da CADIFA
163,03/01/2024,25351.706654/2013-21,0005895/24-5,11722,Pós-Registro - Notificação do Processo da CADIFA
